source_file,dataset,model,attack,seed,variant,variant_description,poison_rate,trigger_size,clean_acc,backdoored_clean_acc,clean_acc_drop,clean_trigger_asr,poisoned_asr,learned_backdoor_gap,use_prune,hard_remove_suspicious,use_trigger_unlearning,target_suppression,unlearn_lambda,disable_signals,detection_precision,detection_recall,detection_f1,defense_clean_acc,defense_asr,asr_drop,utility_drop,relative_asr_reduction,suspicious_nodes,hard_removed_train_nodes,runtime_sec,attack_valid
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed2_20260514_233416.json,ACM,HAN,cba,2,wo_structural_signal,Full model without structural detection signals,0.075,12,0.8804348111152649,0.7228260636329651,0.1576087474822998,0.078125,0.6953125,0.6171875,True,True,True,0.2,1.0,structural|structure|relation|degree|edge|topology|meta_path|metapath,1.0,1.0,1.0,0.8913043737411499,0.078125,0.6171875,-0.01086956262588501,0.8876404494382022,41,41,30.126484155654907,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed2_20260514_233416.json,ACM,HAN,cba,2,wo_feature_signal,Full model without feature detection signals,0.075,12,0.8804348111152649,0.7228260636329651,0.1576087474822998,0.078125,0.6953125,0.6171875,True,True,True,0.2,1.0,feature|features|x|feature_anomaly|feature_shift|attribute,1.0,1.0,1.0,0.8804348111152649,0.0625,0.6328125,0.0,0.9101123595505618,41,41,29.882939338684082,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed2_20260514_233416.json,ACM,HAN,cba,2,wo_embedding_signal,Full model without embedding/prediction detection signals,0.075,12,0.8804348111152649,0.7228260636329651,0.1576087474822998,0.078125,0.6953125,0.6171875,True,True,True,0.2,1.0,embedding|emb|representation|prediction|confidence|logit|posterior,1.0,1.0,1.0,0.8913043737411499,0.0546875,0.640625,-0.01086956262588501,0.9213483146067416,41,41,30.168009996414185,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed2_20260514_233416.json,ACM,HAN,cba,2,wo_hard_removal,Full model without hard removal of suspicious training nodes,0.075,12,0.8804348111152649,0.7228260636329651,0.1576087474822998,0.078125,0.6953125,0.6171875,True,False,True,0.2,1.0,,1.0,1.0,1.0,0.842391312122345,0.125,0.5703125,0.03804349899291992,0.8202247191011236,41,0,30.208072185516357,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed2_20260514_233416.json,ACM,HAN,cba,2,wo_trigger_purification,Full model without trigger purification / edge pruning,0.075,12,0.8804348111152649,0.7228260636329651,0.1576087474822998,0.078125,0.6953125,0.6171875,False,True,True,0.2,1.0,,1.0,1.0,1.0,0.875,0.046875,0.6484375,0.005434811115264893,0.9325842696629213,41,41,31.203086853027344,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed2_20260514_233416.json,ACM,HAN,cba,2,wo_trigger_unlearning,HeteroGuard-HR without trigger unlearning,0.075,12,0.8804348111152649,0.7228260636329651,0.1576087474822998,0.078125,0.6953125,0.6171875,True,True,False,0.0,0.0,,0.0,0.0,0.0,0.907608687877655,0.0859375,0.609375,-0.027173876762390137,0.8764044943820225,38,38,20.25136089324951,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed2_20260514_233416.json,ACM,HAN,cba,2,wo_target_suppression,Full model without target-class probability suppression,0.075,12,0.8804348111152649,0.7228260636329651,0.1576087474822998,0.078125,0.6953125,0.6171875,True,True,True,0.0,1.0,,0.0,0.0,0.0,0.8804348111152649,0.09375,0.6015625,0.0,0.8651685393258427,38,38,29.909363746643066,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed2_20260514_233416.json,ACM,HAN,cba,2,only_hard_removal,Only hard-remove detected suspicious training nodes,0.075,12,0.8804348111152649,0.7228260636329651,0.1576087474822998,0.078125,0.6953125,0.6171875,False,True,False,0.0,0.0,,0.0,0.0,0.0,0.8804348111152649,0.109375,0.5859375,0.0,0.8426966292134831,38,38,21.211707830429077,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed2_20260514_233416.json,ACM,HAN,cba,2,only_unlearning,Only trigger unlearning without purification or hard removal,0.075,12,0.8804348111152649,0.7228260636329651,0.1576087474822998,0.078125,0.6953125,0.6171875,False,False,True,0.2,1.0,,0.0,0.0,0.0,0.885869562625885,0.0390625,0.65625,-0.005434751510620117,0.9438202247191011,35,0,31.415459871292114,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,full,Full HeteroGuard-Unlearn,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,True,True,True,0.2,1.0,,1.0,1.0,1.0,0.8804348111152649,0.046875,0.34375,0.005434751510620117,0.88,41,41,29.681501865386963,False
