dataset,model,attack,defense_name,n_seeds,seeds,clean_acc_mean,clean_acc_std,clean_acc_min,clean_acc_max,backdoored_clean_acc_mean,backdoored_clean_acc_std,backdoored_clean_acc_min,backdoored_clean_acc_max,clean_trigger_asr_mean,clean_trigger_asr_std,clean_trigger_asr_min,clean_trigger_asr_max,poisoned_asr_mean,poisoned_asr_std,poisoned_asr_min,poisoned_asr_max,learned_backdoor_gap_mean,learned_backdoor_gap_std,learned_backdoor_gap_min,learned_backdoor_gap_max,detection_f1_mean,detection_f1_std,detection_f1_min,detection_f1_max,defense_clean_acc_mean,defense_clean_acc_std,defense_clean_acc_min,defense_clean_acc_max,defense_asr_mean,defense_asr_std,defense_asr_min,defense_asr_max,asr_drop_mean,asr_drop_std,asr_drop_min,asr_drop_max,relative_asr_reduction_mean,relative_asr_reduction_std,relative_asr_reduction_min,relative_asr_reduction_max,utility_drop_mean,utility_drop_std,utility_drop_min,utility_drop_max,all_attack_valid
DBLP,HAN,cba,NoDefense,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7604838728904724,0.018167549446458632,0.7338709831237793,0.7822580933570862,0.08323699533939362,0.06858912137846634,0.028901733458042145,0.1791907548904419,0.6901734054088593,0.21595610987616007,0.48554912209510803,0.9942196607589722,0.6069364100694656,0.2557436054563948,0.35260117053985596,0.9537572339177132,,,,,0.7604838728904724,0.018167549446458632,0.7338709831237793,0.7822580933570862,0.6901734054088593,0.21595610987616007,0.48554912209510803,0.9942196607589722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08951612710952758,0.03710992173305444,0.056451618671417236,0.14919352531433105,False
DBLP,HAN,clean_label,HeteroGuard-HR,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7604838609695435,0.004597477168319028,0.7540322542190552,0.7661290168762207,0.14913294613361358,0.11278343699700547,0.005780346691608429,0.3005780279636383,0.8554913520812988,0.10144467782572253,0.7167630195617676,0.9826589822769165,0.7063584059476853,0.20629441647969027,0.4161849915981293,0.9768786355853081,1.0,0.0,1.0,1.0,0.8104838848114013,0.02095223333888193,0.7943548560142517,0.8467742204666138,0.11445086896419525,0.1381490862794416,0.005780346691608429,0.35260117053985596,0.7410404831171036,0.1412582474793778,0.5375722646713257,0.9306358620524406,0.8708592807984809,0.1548019504944156,0.6038960986785613,0.9919354842062826,0.039516115188598634,0.03366391709972915,0.0,0.08870965242385864,False
DBLP,HAN,clean_label,HeteroGuard-Unlearn,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7604838609695435,0.004597477168319028,0.7540322542190552,0.7661290168762207,0.14913294613361358,0.11278343699700547,0.005780346691608429,0.3005780279636383,0.8554913520812988,0.10144467782572253,0.7167630195617676,0.9826589822769165,0.7063584059476853,0.20629441647969027,0.4161849915981293,0.9768786355853081,1.0,0.0,1.0,1.0,0.7620967745780944,0.021336697853507766,0.725806474685669,0.7822580933570862,0.017341040074825287,0.017341040074825287,0.0,0.04624277353286743,0.8381503120064735,0.10340198946087104,0.7167630195617676,0.9710982888936996,0.9795593505143639,0.022125204914770682,0.9420289887560187,1.0,0.08790322542190551,0.026348873077242825,0.06048387289047241,0.11693543195724487,False
DBLP,HAN,clean_label,NoDefense,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7604838609695435,0.004597477168319028,0.7540322542190552,0.7661290168762207,0.14913294613361358,0.11278343699700547,0.005780346691608429,0.3005780279636383,0.8554913520812988,0.10144467782572253,0.7167630195617676,0.9826589822769165,0.7063584059476853,0.20629441647969027,0.4161849915981293,0.9768786355853081,,,,,0.7604838609695435,0.004597477168319028,0.7540322542190552,0.7661290168762207,0.8554913520812988,0.10144467782572253,0.7167630195617676,0.9826589822769165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08951613903045655,0.021412777000193894,0.06451612710952759,0.12096774578094482,False
DBLP,HAN,feature,HeteroGuard-HR,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7338709712028504,0.021336709117716436,0.6975806355476379,0.7540322542190552,0.14797687977552415,0.1227966660203858,0.05202312022447586,0.3583815097808838,0.8589595317840576,0.021858567961623238,0.8323699235916138,0.884393036365509,0.7109826520085335,0.11223404918163454,0.5202311873435974,0.7976878806948662,1.0,0.0,1.0,1.0,0.8322580575942993,0.009282969636717715,0.8225806355476379,0.8467742204666138,0.07398843765258789,0.06244379872360825,0.040462426841259,0.18497109413146973,0.7849710941314697,0.07813096415951114,0.647398829460144,0.8381502702832222,0.9128649713342306,0.07589821850775114,0.7777777777777778,0.9539473684210527,0.017741942405700685,0.016771471196137838,-0.008064508438110352,0.03629028797149658,False
DBLP,HAN,feature,HeteroGuard-Unlearn,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7338709712028504,0.021336709117716436,0.6975806355476379,0.7540322542190552,0.14797687977552415,0.1227966660203858,0.05202312022447586,0.3583815097808838,0.8589595317840576,0.021858567961623238,0.8323699235916138,0.884393036365509,0.7109826520085335,0.11223404918163454,0.5202311873435974,0.7976878806948662,1.0,0.0,1.0,1.0,0.7959677338600158,0.025597699582064738,0.7620967626571655,0.8266128897666931,0.01965317875146866,0.01714727935567794,0.0,0.04624277353286743,0.8393063530325889,0.03777180595772366,0.7861271500587463,0.8786126971244812,0.9767507006756286,0.020685561778235943,0.9444444444444444,1.0,0.05403226613998413,0.04540545430779668,0.0,0.12096774578094482,False
DBLP,HAN,feature,NoDefense,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7338709712028504,0.021336709117716436,0.6975806355476379,0.7540322542190552,0.14797687977552415,0.1227966660203858,0.05202312022447586,0.3583815097808838,0.8589595317840576,0.021858567961623238,0.8323699235916138,0.884393036365509,0.7109826520085335,0.11223404918163454,0.5202311873435974,0.7976878806948662,,,,,0.7338709712028504,0.021336709117716436,0.6975806355476379,0.7540322542190552,0.8589595317840576,0.021858567961623238,0.8323699235916138,0.884393036365509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11612902879714966,0.039856177426492216,0.08467739820480347,0.1854838728904724,False
DBLP,HAN,relation,HeteroGuard-HR,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7290322542190552,0.02899302958683131,0.6854838728904724,0.7620967626571655,0.05433526039123535,0.06598209733096604,0.0,0.16763006150722504,0.9872832417488098,0.014392951379540216,0.9653179049491882,1.0,0.9329479813575745,0.06405501310165462,0.832369938492775,1.0,1.0,0.0,1.0,1.0,0.8290322542190551,0.019041477907272737,0.7983871102333069,0.8467742204666138,0.04161849617958069,0.022903598050098145,0.023121386766433716,0.06936416029930115,0.9456647455692291,0.03335616084752238,0.9017340913414955,0.9768786132335663,0.957680754032977,0.023622917217221626,0.9298245640483235,0.9768786132335663,0.020967745780944826,0.016229549409068574,-0.004032313823699951,0.04032260179519653,True
DBLP,HAN,relation,HeteroGuard-Unlearn,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7290322542190552,0.02899302958683131,0.6854838728904724,0.7620967626571655,0.05433526039123535,0.06598209733096604,0.0,0.16763006150722504,0.9872832417488098,0.014392951379540216,0.9653179049491882,1.0,0.9329479813575745,0.06405501310165462,0.832369938492775,1.0,1.0,0.0,1.0,1.0,0.7991935610771179,0.01043723126042014,0.7862903475761414,0.8145161271095276,0.010404624044895172,0.017049573264869125,0.0,0.040462426841259,0.9768786177039146,0.029474109708214232,0.9248554781079292,0.9942196533083916,0.9893046278551265,0.017690639995030108,0.9580838326588494,1.0,0.05080643892288208,0.02237811669399803,0.03225809335708618,0.08870965242385864,True
DBLP,HAN,relation,NoDefense,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7290322542190552,0.02899302958683131,0.6854838728904724,0.7620967626571655,0.05433526039123535,0.06598209733096604,0.0,0.16763006150722504,0.9872832417488098,0.014392951379540216,0.9653179049491882,1.0,0.9329479813575745,0.06405501310165462,0.832369938492775,1.0,,,,,0.7290322542190552,0.02899302958683131,0.6854838728904724,0.7620967626571655,0.9872832417488098,0.014392951379540216,0.9653179049491882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12096774578094482,0.0344516282866207,0.08467745780944824,0.16532260179519653,True
